order_id,restaurant_id,delivery_person_id,user_id,restaurant_latitude,restaurant_longitude,delivery_location_latitude,delivery_location_longitude,order_date,time_ordered,time_order_picked,weather_conditions,road_traffic_density,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city,time_taken_min
ORD021035,R0444,D01130,U01597,12.978041,77.559749,12.935112,77.590255,2024-12-22,13:17,13:28,Sunny,Medium,0,Buffet,scooter,3,No,Bengaluru,45
ORD021036,R0087,D01747,U04987,12.911496,77.606495,12.882836,77.631552,2024-02-10,19:47,20:19,Rainy,Medium,0,Snack,motorcycle,1,No,Bengaluru,43
ORD021037,R0396,D00604,U02952,12.944598,77.696225,12.92362,77.609709,2024-05-10,19:40,20:10,Cloudy,Jam,0,Buffet,motorcycle,2,No,Bengaluru,57
ORD021038,R0441,D00318,U04226,12.986422,77.633361,12.87761,77.696787,2023-04-01,22:41,22:58,Cloudy,Low,2,Meal,bicycle,1,No,Bengaluru,32
ORD021039,R0151,D01197,U04585,12.928819,77.568173,12.897829,77.606516,2023-08-18,17:29,17:57,Rainy,Medium,2,Buffet,motorcycle,0,No,Bengaluru,53
ORD021040,R0487,D00182,U02248,12.932589,77.68732,13.107455,77.60631,2023-02-26,21:24,21:34,Windy,Low,1,Meal,motorcycle,2,No,Bengaluru,40
ORD021041,R0076,D01694,U01924,12.975236,77.739024,12.975558,77.712856,2023-08-18,12:17,12:45,Sunny,High,2,Meal,bicycle,1,No,Bengaluru,41
ORD021042,R0105,D01943,U04224,13.002025,77.563868,12.930559,77.569945,2023-05-07,13:31,13:42,Sunny,Medium,0,Snack,motorcycle,2,Yes,Bengaluru,28
ORD021043,R0086,D01272,U02885,12.955548,77.632192,12.954347,77.582347,2023-09-28,13:00,13:27,Rainy,Medium,2,Buffet,motorcycle,2,Yes,Bengaluru,51
ORD021044,R0031,D01878,U03608,12.968111,77.60744,12.976435,77.590416,2024-08-04,12:18,12:29,Cloudy,Medium,1,Drinks,motorcycle,2,No,Bengaluru,47
ORD021045,R0369,D00040,U00026,12.983662,77.756019,12.899186,77.626574,2024-07-23,20:02,20:35,Windy,Low,0,Snack,motorcycle,1,No,Bengaluru,33
ORD021046,R0335,D00040,U03620,12.949785,77.638226,12.987087,77.555935,2023-05-14,22:31,23:04,Foggy,High,0,Buffet,motorcycle,1,No,Bengaluru,53
ORD021047,R0062,D01194,U01875,12.907686,77.583126,12.993938,77.599469,2023-10-28,13:06,13:23,Sunny,High,0,Snack,scooter,0,No,Bengaluru,36
ORD021048,R0442,D00902,U03190,12.931418,77.560209,12.987949,77.556578,2023-08-18,20:37,21:02,Cloudy,High,2,Snack,scooter,2,No,Bengaluru,55
ORD021049,R0127,D01335,U01179,12.94773,77.635313,12.914741,77.584303,2024-06-22,20:33,20:55,Sunny,Medium,1,Buffet,bicycle,1,No,Bengaluru,29
ORD021050,R0244,D01477,U00707,12.995874,77.562949,12.8734,77.594187,2023-10-07,20:24,20:53,Foggy,Jam,0,Meal,motorcycle,2,No,Bengaluru,56
ORD021051,R0320,D01770,U00705,12.959457,77.512996,12.962699,77.696968,2023-07-02,18:49,19:04,Rainy,Medium,2,Drinks,motorcycle,0,No,Bengaluru,34
ORD021052,R0169,D00776,U02286,12.881293,77.60805,12.989268,77.686103,2023-02-20,14:17,14:39,Windy,Medium,0,Snack,electric_scooter,3,Yes,Bengaluru,39
ORD021053,R0336,D01839,U03385,12.90564,77.644092,12.987778,77.709258,2023-09-03,09:24,09:51,Cloudy,Medium,0,Snack,motorcycle,1,No,Bengaluru,46
ORD021054,R0332,D00491,U02973,12.993692,77.55673,12.958548,77.588403,2023-02-26,11:01,11:30,Sunny,Medium,2,Snack,scooter,0,No,Bengaluru,27
ORD021055,R0294,D01836,U01439,12.93777,77.561175,12.962565,77.62627,2024-08-08,12:13,12:36,Foggy,Low,2,Drinks,electric_scooter,2,No,Bengaluru,42
ORD021056,R0318,D00708,U02656,12.977889,77.607503,13.020166,77.574103,2024-09-18,22:38,22:55,Cloudy,Jam,1,Snack,motorcycle,0,No,Bengaluru,57
ORD021057,R0183,D00027,U02222,13.018836,77.707586,12.941859,77.583206,2024-12-12,10:35,10:59,Sunny,Jam,0,Meal,motorcycle,1,No,Bengaluru,62
ORD021058,R0117,D01952,U03367,12.988311,77.655277,12.939258,77.641356,2023-10-19,21:25,21:55,Cloudy,High,0,Drinks,motorcycle,0,No,Bengaluru,46
ORD021059,R0125,D01345,U00919,12.894407,77.578133,12.907071,77.65376,2023-07-26,20:09,20:40,Stormy,Medium,2,Meal,motorcycle,3,No,Bengaluru,45
ORD021060,R0357,D01024,U01797,12.983213,77.635449,13.007138,77.566871,2024-03-27,20:08,20:33,Rainy,Medium,1,Meal,scooter,1,No,Bengaluru,48
ORD021061,R0086,D00005,U00432,12.955548,77.632192,13.024717,77.601766,2024-11-14,19:25,20:00,Windy,Medium,0,Buffet,motorcycle,0,No,Bengaluru,31
ORD021062,R0449,D00349,U00378,12.964418,77.707327,12.947842,77.69327,2024-03-12,23:24,23:34,Stormy,Medium,0,Meal,electric_scooter,0,Yes,Bengaluru,42
ORD021063,R0011,D00428,U01478,12.989636,77.604581,13.101865,77.608055,2023-03-03,13:41,14:07,Cloudy,Medium,2,Snack,motorcycle,0,No,Bengaluru,48
ORD021064,R0495,D01459,U04738,12.986055,77.630009,12.856302,77.677168,2024-09-21,13:55,14:05,Sunny,High,2,Meal,scooter,3,No,Bengaluru,50
ORD021065,R0250,D00805,U00018,12.925453,77.61186,13.001694,77.691652,2023-10-04,16:02,16:14,Sunny,Medium,0,Meal,scooter,1,No,Bengaluru,40
ORD021066,R0141,D01072,U00868,12.93003,77.674103,12.968233,77.689532,2024-02-21,12:52,13:23,Rainy,Medium,1,Snack,motorcycle,1,No,Bengaluru,39
ORD021067,R0490,D01855,U00957,12.922567,77.571266,12.987298,77.655749,2023-05-08,22:07,22:30,Sunny,Medium,0,Buffet,motorcycle,3,No,Bengaluru,37
ORD021068,R0455,D01804,U04752,12.848686,77.666244,12.999688,77.570627,2024-03-26,22:13,22:29,Sunny,Medium,1,Snack,electric_scooter,0,No,Bengaluru,28
ORD021069,R0191,D01237,U04089,13.03147,77.586152,12.907369,77.568291,2024-04-02,21:07,21:19,Foggy,Low,0,Snack,motorcycle,1,No,Bengaluru,47
ORD021070,R0131,D00069,U01598,12.926709,77.602585,12.966179,77.650182,2023-02-14,12:32,12:54,Windy,Medium,1,Drinks,motorcycle,2,No,Bengaluru,40
ORD021071,R0119,D00896,U03470,12.926936,77.54634,12.88925,77.635722,2024-02-04,14:52,15:22,Windy,High,0,Buffet,bicycle,0,No,Bengaluru,37
ORD021072,R0118,D01979,U00829,12.903418,77.595449,13.048915,77.605831,2023-08-15,12:23,12:36,Sunny,Low,0,Snack,motorcycle,0,No,Bengaluru,25
ORD021073,R0139,D01501,U00514,12.99044,77.624559,12.976955,77.766363,2024-09-10,16:59,17:10,Foggy,High,0,Meal,motorcycle,1,No,Bengaluru,41
ORD021074,R0059,D00917,U01458,12.953135,77.683832,12.91898,77.613305,2023-11-13,17:34,17:49,Cloudy,High,2,Drinks,motorcycle,3,Yes,Bengaluru,41
ORD021075,R0355,D00786,U01459,12.962628,77.704277,12.960957,77.611631,2023-12-01,22:27,23:01,Sunny,Low,2,Snack,motorcycle,2,No,Bengaluru,29
ORD021076,R0137,D01995,U03311,12.940471,77.574122,12.901224,77.594644,2024-09-26,20:34,21:00,Sunny,Medium,2,Snack,motorcycle,0,No,Bengaluru,30
ORD021077,R0440,D00527,U04732,13.001056,77.59792,12.935483,77.537866,2023-07-15,14:41,15:10,Foggy,Medium,1,Meal,motorcycle,3,No,Bengaluru,43
ORD021078,R0281,D01319,U02378,12.979279,77.755781,12.985113,77.493493,2024-07-04,21:46,22:09,Stormy,Low,2,Buffet,motorcycle,1,Yes,Bengaluru,44
ORD021079,R0204,D01577,U03567,13.094742,77.603205,13.01437,77.681134,2023-09-18,20:49,21:04,Sunny,High,1,Buffet,motorcycle,1,No,Bengaluru,31
ORD021080,R0129,D00718,U01410,12.850924,77.688404,12.911727,77.623438,2023-08-11,12:49,13:20,Sunny,Medium,1,Buffet,motorcycle,0,Yes,Bengaluru,31
ORD021081,R0147,D00378,U03913,12.868486,77.688197,12.894956,77.598489,2023-01-02,14:38,14:58,Windy,High,1,Drinks,motorcycle,0,No,Bengaluru,49
ORD021082,R0308,D00355,U04332,12.939363,77.630297,12.954316,77.75416,2024-03-17,21:55,22:06,Sunny,Medium,0,Drinks,motorcycle,3,No,Bengaluru,36
ORD021083,R0427,D01427,U01831,12.96751,77.628289,12.968406,77.716951,2023-09-12,21:22,21:47,Sunny,Jam,1,Drinks,motorcycle,0,No,Bengaluru,49
ORD021084,R0339,D01761,U04939,13.003674,77.697544,12.911746,77.636436,2023-09-26,21:34,22:03,Rainy,Medium,0,Meal,motorcycle,2,No,Bengaluru,49
ORD021085,R0447,D00434,U03087,12.976401,77.511855,12.880097,77.60135,2024-04-24,14:16,14:46,Rainy,High,2,Meal,scooter,0,Yes,Bengaluru,43
ORD021086,R0449,D00476,U03871,12.964418,77.707327,13.020773,77.564835,2023-12-02,21:04,21:37,Foggy,Medium,2,Snack,motorcycle,1,No,Bengaluru,47
ORD021087,R0472,D01450,U01542,12.929154,77.536912,12.951965,77.68389,2024-02-28,22:24,22:59,Cloudy,Low,2,Meal,bicycle,0,No,Bengaluru,23
ORD021088,R0403,D01011,U01176,12.975503,77.600651,12.933277,77.600758,2023-11-22,09:36,09:50,Stormy,Low,2,Drinks,motorcycle,3,No,Bengaluru,55
ORD021089,R0432,D00261,U04055,13.029648,77.585288,12.961246,77.726305,2023-07-14,22:21,22:37,Rainy,High,0,Snack,scooter,0,Yes,Bengaluru,37
ORD021090,R0144,D01763,U04006,12.936682,77.534046,12.975667,77.597461,2023-09-30,19:16,19:38,Sunny,Jam,1,Buffet,electric_scooter,0,No,Bengaluru,52
ORD021091,R0464,D01807,U00503,13.046431,77.596969,12.972723,77.552396,2024-03-25,22:36,22:55,Sunny,High,2,Snack,motorcycle,0,No,Bengaluru,39
ORD021092,R0018,D00692,U01179,13.033233,77.600893,12.914741,77.584303,2024-03-20,14:53,15:20,Foggy,Low,1,Drinks,motorcycle,1,No,Bengaluru,36
ORD021093,R0005,D00226,U03043,12.947899,77.718314,12.94914,77.700206,2024-09-02,19:51,20:20,Cloudy,Medium,2,Drinks,motorcycle,0,Yes,Bengaluru,35
ORD021094,R0421,D00341,U04118,13.108978,77.609157,12.939828,77.562455,2023-12-26,19:35,20:05,Windy,High,0,Meal,motorcycle,0,No,Bengaluru,48
ORD021095,R0145,D00875,U01580,13.086575,77.597773,12.965387,77.762239,2024-02-11,20:31,20:58,Foggy,Medium,1,Snack,motorcycle,1,No,Bengaluru,40
ORD021096,R0106,D01832,U02225,13.105165,77.602411,12.97465,77.767681,2023-09-05,08:58,09:27,Rainy,Jam,2,Meal,bicycle,3,No,Bengaluru,59
ORD021097,R0097,D01717,U01656,12.913736,77.544279,13.002591,77.554128,2024-03-11,19:03,19:17,Cloudy,Medium,1,Meal,motorcycle,1,No,Bengaluru,36
ORD021098,R0142,D01166,U04829,12.896215,77.580208,12.968928,77.693455,2023-09-09,22:27,22:40,Stormy,High,1,Drinks,bicycle,1,Yes,Bengaluru,53
ORD021099,R0305,D01346,U02918,12.930475,77.582359,12.946663,77.58943,2023-09-09,19:29,20:02,Cloudy,Jam,1,Drinks,bicycle,0,No,Bengaluru,57
ORD021100,R0242,D01266,U02380,12.958627,77.711522,12.959018,77.498252,2023-06-16,09:47,10:19,Stormy,High,1,Snack,motorcycle,0,No,Bengaluru,55
ORD021101,R0125,D01610,U02924,12.894407,77.578133,13.095622,77.594799,2024-05-11,13:11,13:46,Sunny,Low,2,Snack,motorcycle,0,Yes,Bengaluru,37
ORD021102,R0350,D01060,U00852,12.925534,77.552354,12.929627,77.673603,2023-03-06,20:51,21:22,Foggy,Low,0,Buffet,scooter,0,No,Bengaluru,48
ORD021103,R0405,D00085,U04272,12.958958,77.748157,12.992623,77.602202,2023-06-08,12:42,12:53,Sunny,High,2,Meal,scooter,3,No,Bengaluru,36
ORD021104,R0111,D01318,U04948,12.938293,77.595004,12.957864,77.690098,2024-04-07,14:20,14:37,Sunny,Low,2,Buffet,motorcycle,2,No,Bengaluru,42
ORD021105,R0175,D01136,U04750,12.924996,77.679296,13.102807,77.580542,2024-10-01,19:30,19:43,Cloudy,Medium,2,Meal,scooter,0,No,Bengaluru,47
ORD021106,R0222,D01453,U00721,13.012335,77.560538,12.995512,77.692829,2024-11-02,13:46,14:10,Rainy,High,2,Buffet,bicycle,3,No,Bengaluru,40
ORD021107,R0385,D01386,U04166,13.039834,77.605328,12.952126,77.699349,2023-11-06,19:35,20:06,Rainy,High,2,Drinks,motorcycle,0,Yes,Bengaluru,55
ORD021108,R0156,D01574,U03951,12.831202,77.684243,12.908712,77.633889,2024-05-25,13:19,13:30,Windy,Low,0,Buffet,scooter,0,No,Bengaluru,26
ORD021109,R0008,D01094,U02888,12.917777,77.616801,12.925264,77.609397,2024-07-01,20:54,21:09,Rainy,Medium,0,Buffet,bicycle,0,No,Bengaluru,44
ORD021110,R0233,D00713,U03459,12.905125,77.611006,12.847292,77.68817,2023-12-11,22:48,22:58,Sunny,Medium,2,Snack,scooter,3,No,Bengaluru,33
ORD021111,R0450,D00611,U01101,12.833113,77.672521,12.85279,77.700045,2023-04-30,14:01,14:17,Rainy,Jam,2,Buffet,motorcycle,3,No,Bengaluru,64
ORD021112,R0006,D00899,U03650,12.927017,77.573646,12.985727,77.633867,2023-06-15,21:23,21:35,Sunny,Medium,2,Buffet,motorcycle,0,No,Bengaluru,30
ORD021113,R0314,D01742,U04432,12.880867,77.601106,12.931722,77.630665,2024-01-19,17:01,17:20,Sunny,Medium,1,Buffet,electric_scooter,2,No,Bengaluru,43
ORD021114,R0227,D01159,U04570,12.935386,77.568826,12.829274,77.670084,2024-03-30,18:51,19:06,Cloudy,Low,1,Drinks,motorcycle,0,No,Bengaluru,36
ORD021115,R0040,D00848,U00110,12.96885,77.737159,12.860971,77.60343,2023-03-11,13:39,14:00,Cloudy,High,1,Snack,motorcycle,0,Yes,Bengaluru,48
ORD021116,R0320,D00151,U02507,12.959457,77.512996,12.988478,77.503502,2023-11-02,22:21,22:48,Windy,Medium,2,Drinks,motorcycle,0,No,Bengaluru,44
ORD021117,R0371,D00795,U04656,12.938094,77.580812,12.99747,77.573371,2024-07-22,08:33,08:50,Sunny,High,0,Snack,scooter,0,Yes,Bengaluru,50
ORD021118,R0251,D00709,U00706,12.82866,77.665907,12.988908,77.515669,2023-01-13,21:15,21:38,Sunny,Medium,2,Snack,motorcycle,3,No,Bengaluru,39
ORD021119,R0161,D00647,U01109,13.00573,77.579647,12.922781,77.609592,2023-01-30,21:54,22:25,Foggy,Low,1,Drinks,motorcycle,2,No,Bengaluru,30
ORD021120,R0038,D00296,U00776,13.046159,77.587977,12.892592,77.617446,2023-06-05,22:38,23:08,Sunny,High,1,Meal,scooter,2,No,Bengaluru,30
ORD021121,R0251,D01231,U04852,12.82866,77.665907,13.093511,77.597133,2024-07-29,20:02,20:14,Sunny,High,1,Meal,electric_scooter,0,No,Bengaluru,37
ORD021122,R0302,D01784,U03271,12.901832,77.622334,12.88598,77.582036,2023-10-17,22:05,22:29,Sunny,Jam,0,Snack,scooter,0,No,Bengaluru,41
ORD021123,R0344,D01513,U02124,12.967264,77.631987,12.99594,77.549981,2024-11-09,13:48,14:11,Sunny,High,0,Snack,motorcycle,0,No,Bengaluru,46
ORD021124,R0113,D00756,U03783,13.046781,77.605206,13.032089,77.586399,2024-07-24,19:58,20:17,Sunny,Low,1,Buffet,motorcycle,2,No,Bengaluru,33
ORD021125,R0213,D01484,U03930,12.934322,77.629765,13.030671,77.589325,2024-07-12,21:16,21:30,Cloudy,Medium,2,Buffet,scooter,0,Yes,Bengaluru,39
ORD021126,R0396,D01154,U04200,12.944598,77.696225,12.901372,77.598389,2023-09-17,14:17,14:28,Cloudy,Jam,0,Drinks,motorcycle,0,No,Bengaluru,55
ORD021127,R0136,D00774,U03507,12.919921,77.574809,12.971893,77.740641,2023-04-04,20:18,20:44,Sunny,High,0,Meal,motorcycle,0,No,Bengaluru,34
ORD021128,R0367,D00688,U01511,12.864754,77.583313,12.9642,77.687294,2024-08-04,21:22,21:57,Cloudy,Low,2,Buffet,scooter,3,No,Bengaluru,34
ORD021129,R0364,D01931,U02904,12.943958,77.586789,12.879561,77.586493,2023-05-10,10:28,11:00,Windy,High,2,Meal,scooter,2,No,Bengaluru,46
ORD021130,R0414,D01423,U04862,12.917517,77.549845,12.964407,77.719175,2024-05-21,10:50,11:20,Sunny,High,2,Buffet,motorcycle,0,No,Bengaluru,39
ORD021131,R0196,D01269,U01877,12.908259,77.632039,12.978897,77.511174,2024-11-16,14:00,14:25,Stormy,Medium,1,Drinks,motorcycle,0,No,Bengaluru,51
ORD021132,R0250,D00221,U01969,12.925453,77.61186,12.968733,77.497173,2023-09-04,14:18,14:53,Sunny,High,0,Snack,scooter,0,No,Bengaluru,55
ORD021133,R0034,D00109,U00704,12.904887,77.6476,12.941347,77.581446,2024-06-17,21:34,21:53,Sunny,Low,2,Meal,motorcycle,0,No,Bengaluru,20
ORD021134,R0378,D00433,U01443,13.114857,77.587703,12.978635,77.583459,2023-04-28,15:01,15:34,Sunny,Medium,2,Buffet,motorcycle,3,No,Bengaluru,31
ORD021135,R0343,D01620,U04022,12.964182,77.706851,13.007442,77.680077,2023-12-23,21:34,22:07,Sunny,High,2,Drinks,motorcycle,2,No,Bengaluru,33
ORD021136,R0354,D01473,U04811,12.927104,77.555795,12.956572,77.744415,2023-05-07,22:46,23:19,Sunny,High,1,Buffet,motorcycle,1,No,Bengaluru,45
ORD021137,R0064,D01168,U02042,12.975931,77.597008,12.827742,77.692282,2024-07-22,13:57,14:24,Sunny,Jam,2,Drinks,electric_scooter,2,No,Bengaluru,59
ORD021138,R0046,D00624,U00457,13.016708,77.573305,12.961427,77.640547,2024-12-16,20:33,21:07,Sunny,Medium,1,Buffet,motorcycle,0,No,Bengaluru,47
ORD021139,R0461,D00686,U04576,12.957904,77.724682,12.887202,77.594577,2023-11-12,13:12,13:37,Windy,Medium,1,Meal,motorcycle,1,No,Bengaluru,39
ORD021140,R0333,D01968,U00006,12.97609,77.548043,12.912135,77.624684,2024-10-11,22:57,23:29,Stormy,High,0,Snack,electric_scooter,2,Yes,Bengaluru,64
ORD021141,R0461,D00091,U04243,12.957904,77.724682,12.960578,77.756804,2023-04-14,22:08,22:35,Cloudy,Medium,1,Meal,scooter,0,No,Bengaluru,47
ORD021142,R0155,D01926,U03227,12.848507,77.671041,12.978157,77.552698,2024-01-14,20:41,20:51,Foggy,High,2,Drinks,scooter,1,No,Bengaluru,43
ORD021143,R0357,D00128,U00845,12.983213,77.635449,13.026283,77.605876,2023-07-23,21:27,21:45,Rainy,Jam,2,Drinks,motorcycle,3,Yes,Bengaluru,58
ORD021144,R0459,D01867,U03905,12.975053,77.62705,12.836231,77.69205,2024-01-14,22:18,22:32,Sunny,Medium,1,Meal,scooter,1,No,Bengaluru,34
ORD021145,R0477,D01663,U00578,12.924964,77.617986,12.998342,77.707232,2023-12-06,21:36,22:05,Sunny,Low,1,Snack,motorcycle,2,No,Bengaluru,28
ORD021146,R0401,D00924,U00095,13.003035,77.560031,12.907469,77.600967,2023-02-02,14:55,15:09,Sunny,Medium,0,Meal,electric_scooter,1,No,Bengaluru,40
ORD021147,R0158,D00951,U04490,12.936187,77.578747,13.007296,77.574345,2023-09-12,14:11,14:21,Cloudy,Low,1,Meal,scooter,2,No,Bengaluru,21
ORD021148,R0083,D01750,U02804,12.966316,77.694468,12.996128,77.592969,2023-02-26,20:35,21:05,Sunny,Jam,0,Meal,electric_scooter,0,No,Bengaluru,51
ORD021149,R0398,D00161,U04472,12.939387,77.566397,12.944022,77.568178,2024-10-18,19:51,20:26,Cloudy,Low,0,Buffet,motorcycle,0,No,Bengaluru,34
ORD021150,R0490,D01910,U04082,12.922567,77.571266,12.933514,77.615425,2024-04-20,13:11,13:40,Cloudy,Low,1,Buffet,motorcycle,0,No,Bengaluru,24
ORD021151,R0014,D00216,U00295,12.993084,77.702903,12.964327,77.762351,2024-06-28,20:47,21:12,Sunny,Low,0,Meal,motorcycle,0,No,Bengaluru,36
ORD021152,R0403,D01101,U04054,12.975503,77.600651,12.974065,77.645738,2024-03-06,13:07,13:22,Sunny,Jam,0,Meal,motorcycle,2,No,Bengaluru,50
ORD021153,R0320,D00982,U00834,12.959457,77.512996,12.925757,77.58604,2024-03-09,12:15,12:43,Sunny,Low,0,Snack,scooter,1,No,Bengaluru,31
ORD021154,R0045,D01865,U03734,12.979592,77.621151,12.929359,77.542849,2023-06-21,10:09,10:36,Windy,Low,2,Meal,motorcycle,1,No,Bengaluru,39
ORD021155,R0288,D01624,U01374,12.973534,77.604948,12.964405,77.709458,2024-05-25,20:45,21:13,Sunny,Medium,1,Buffet,motorcycle,0,Yes,Bengaluru,29
ORD021156,R0298,D00574,U02145,13.049633,77.600622,12.972844,77.59008,2023-12-22,19:58,20:08,Sunny,Medium,1,Snack,electric_scooter,0,Yes,Bengaluru,25
ORD021157,R0341,D01885,U01568,12.908144,77.617551,12.95127,77.714944,2023-07-08,22:28,22:57,Rainy,Medium,0,Meal,bicycle,3,No,Bengaluru,37
ORD021158,R0499,D01823,U03951,12.963568,77.747264,12.908712,77.633889,2023-01-06,14:18,14:42,Sunny,Medium,1,Snack,scooter,1,No,Bengaluru,42
ORD021159,R0062,D01986,U01877,12.907686,77.583126,12.978897,77.511174,2024-01-08,20:42,21:00,Sunny,Medium,2,Drinks,motorcycle,0,No,Bengaluru,32
ORD021160,R0415,D01228,U01767,12.930297,77.661368,12.967905,77.734096,2024-05-08,20:08,20:39,Cloudy,High,0,Meal,electric_scooter,0,Yes,Bengaluru,48
ORD021161,R0218,D00168,U01779,12.927257,77.630567,12.877333,77.578295,2023-09-27,21:55,22:13,Sunny,Medium,2,Snack,motorcycle,0,No,Bengaluru,47
ORD021162,R0303,D00441,U04568,12.977654,77.558155,12.877116,77.678783,2024-01-28,19:24,19:54,Cloudy,Jam,2,Snack,motorcycle,0,No,Bengaluru,60
ORD021163,R0479,D00259,U02593,12.849877,77.66271,12.855903,77.659675,2024-01-24,21:32,22:06,Cloudy,Medium,1,Buffet,scooter,1,Yes,Bengaluru,46
ORD021164,R0420,D00430,U01362,12.936337,77.671918,12.99845,77.599545,2024-11-05,13:59,14:16,Cloudy,Medium,0,Buffet,motorcycle,2,No,Bengaluru,36
ORD021165,R0086,D01554,U01173,12.955548,77.632192,12.848197,77.673129,2024-07-02,13:14,13:36,Cloudy,Low,0,Meal,motorcycle,2,Yes,Bengaluru,35
ORD021166,R0110,D00986,U00719,12.931892,77.580522,13.000613,77.54453,2024-02-26,21:57,22:08,Rainy,Jam,0,Buffet,motorcycle,0,No,Bengaluru,65
ORD021167,R0078,D00036,U00549,12.922251,77.582524,12.926803,77.676868,2023-08-17,13:02,13:15,Sunny,High,0,Drinks,electric_scooter,3,No,Bengaluru,44
ORD021168,R0247,D00290,U02802,12.936284,77.574518,13.044469,77.589255,2023-03-16,20:36,20:57,Foggy,High,0,Buffet,scooter,2,No,Bengaluru,48
ORD021169,R0161,D01745,U03014,13.00573,77.579647,12.977002,77.556061,2024-06-24,20:16,20:30,Cloudy,High,0,Drinks,motorcycle,1,No,Bengaluru,36
ORD021170,R0134,D01611,U03095,12.958021,77.706768,13.086705,77.610709,2024-10-01,13:34,14:02,Sunny,Low,2,Meal,motorcycle,3,No,Bengaluru,32
ORD021171,R0234,D00393,U01054,12.857974,77.596721,12.917873,77.638265,2023-12-19,13:55,14:23,Sunny,Jam,0,Snack,motorcycle,0,No,Bengaluru,53
ORD021172,R0267,D01055,U02739,12.975633,77.51368,12.955462,77.698489,2024-11-24,20:12,20:35,Sunny,Low,1,Meal,bicycle,0,No,Bengaluru,22
ORD021173,R0469,D00954,U03071,12.876266,77.697465,13.089188,77.599903,2023-05-24,19:31,20:04,Foggy,High,2,Snack,motorcycle,1,No,Bengaluru,52
ORD021174,R0351,D01441,U00386,12.976082,77.637173,12.85848,77.611672,2024-04-29,14:18,14:41,Sunny,Medium,2,Drinks,scooter,3,No,Bengaluru,23
ORD021175,R0360,D01010,U03328,12.907122,77.5999,12.882227,77.609244,2024-04-18,15:11,15:25,Windy,High,1,Meal,motorcycle,2,No,Bengaluru,43
ORD021176,R0060,D00407,U00375,12.98247,77.655231,12.865926,77.694712,2024-02-26,19:30,19:45,Sunny,Medium,0,Snack,motorcycle,0,No,Bengaluru,38
ORD021177,R0312,D00806,U01577,12.837651,77.673312,12.978813,77.519564,2023-05-22,13:33,14:00,Cloudy,Jam,0,Drinks,scooter,3,No,Bengaluru,55
ORD021178,R0187,D01294,U01611,12.866167,77.672913,12.966484,77.70226,2024-08-26,22:21,22:35,Sunny,Medium,1,Snack,motorcycle,2,No,Bengaluru,41
ORD021179,R0194,D00148,U03785,12.974952,77.747606,12.942861,77.567075,2024-06-09,19:11,19:23,Sunny,Medium,1,Meal,bicycle,0,No,Bengaluru,38
ORD021180,R0467,D01185,U01463,12.920693,77.613666,12.997708,77.566806,2024-10-07,20:03,20:37,Rainy,Low,0,Buffet,electric_scooter,0,No,Bengaluru,42
ORD021181,R0290,D01832,U04982,12.975829,77.493742,12.9092,77.565643,2023-12-29,11:29,11:42,Sunny,High,2,Drinks,bicycle,1,No,Bengaluru,30
ORD021182,R0128,D00834,U00544,12.968337,77.632024,12.85892,77.69596,2023-04-25,14:41,15:15,Sunny,Medium,1,Meal,motorcycle,0,No,Bengaluru,49
ORD021183,R0124,D01388,U04578,12.906339,77.592176,12.825389,77.679696,2023-05-21,14:27,15:00,Cloudy,Medium,0,Drinks,scooter,0,No,Bengaluru,41
ORD021184,R0426,D00699,U02048,12.870346,77.689813,12.834185,77.691451,2023-03-01,15:29,15:44,Cloudy,Low,2,Snack,scooter,1,No,Bengaluru,23
ORD021185,R0086,D01244,U02899,12.955548,77.632192,12.917526,77.615056,2024-02-11,19:06,19:41,Sunny,Jam,0,Drinks,motorcycle,3,No,Bengaluru,43
ORD021186,R0388,D00899,U01285,13.043156,77.596874,12.978977,77.500852,2024-11-02,21:36,21:52,Sunny,Low,2,Meal,motorcycle,1,No,Bengaluru,35
ORD021187,R0079,D00520,U00328,12.970584,77.706751,12.953796,77.700435,2024-08-09,17:21,17:40,Sunny,Medium,0,Drinks,scooter,1,No,Bengaluru,43
ORD021188,R0195,D00807,U01232,12.996014,77.544338,12.979899,77.76694,2023-07-13,13:54,14:15,Sunny,High,1,Buffet,motorcycle,0,Yes,Bengaluru,49
ORD021189,R0066,D00525,U02844,12.858724,77.683883,12.941971,77.570747,2023-01-02,13:09,13:44,Cloudy,Jam,0,Buffet,motorcycle,2,No,Bengaluru,60
ORD021190,R0065,D01289,U01643,12.894853,77.606534,12.922226,77.55512,2023-02-12,14:07,14:26,Sunny,Jam,1,Buffet,electric_scooter,1,Yes,Bengaluru,50
ORD021191,R0103,D01217,U00625,12.976763,77.61441,12.891718,77.598191,2024-05-19,19:22,19:34,Windy,Medium,2,Drinks,scooter,2,Yes,Bengaluru,44
ORD021192,R0101,D00779,U03144,13.106804,77.594616,12.978725,77.741147,2024-02-24,22:07,22:42,Sunny,Jam,1,Meal,motorcycle,0,No,Bengaluru,48
ORD021193,R0181,D01368,U01849,12.931714,77.67516,12.869901,77.580024,2023-03-25,14:55,15:06,Sunny,High,2,Buffet,electric_scooter,2,Yes,Bengaluru,37
